province_name,district_name,lat,lon
Istanbul,Sultanbeyli,40.982527371781714,29.256979074047102
Istanbul,Sultangazi,41.11716969056438,28.880871033192278
Istanbul,Tuzla,40.9199190412752,29.34862551544422
Istanbul,Ümraniye,41.037285834365676,29.123291376221548
Istanbul,Üsküdar,41.04382254154166,29.056958353129833
Istanbul,Zeytinburnu,41.00642581236035,28.899326167797426
Izmir,Aliağa,38.80984645537967,27.0366243323014
Izmir,Balçova,38.38425724016951,27.06149863200663
Izmir,Bayındır,38.26169206311682,27.650937876039823
Izmir,Bergama,39.17315026306584,27.190280508803692
Izmir,Beydağ,38.08007767245198,28.230194250830934
Izmir,Bornova,38.485143757967315,27.261047357052266
Izmir,Buca,38.34707608465182,27.260325161790636
Izmir,Çeşme,38.28010311355429,26.379489247397444
Izmir,Çiğli,38.486650496230666,26.99132528919394
Izmir,Dikili,39.06938533634467,26.907662798468042
Izmir,Foça,38.68366951144227,26.83164010258421
Izmir,Gaziemir,38.318739444378345,27.150788156781367
Izmir,Güzelbahçe,38.333506743031485,26.89707340663368
Izmir,Karaburun,38.554937233660304,26.47724517819197
Izmir,Karşıyaka,38.49771662354196,27.127157893379895
Izmir,Kemalpaşa,38.422561395690074,27.486768909352
Izmir,Kınık,39.060858645640046,27.369724603612266
Izmir,Kiraz,38.20993273150171,28.314340876911736
Izmir,Konak,38.384473643877186,27.130677990594947
Izmir,Menderes,38.15616779636554,27.11301236225148
Izmir,Menemen,38.63050696319171,27.065105117551457
Izmir,Narlıdere,38.366242949954476,27.000088042200314
Izmir,Ödemiş,38.21616808631224,27.985920019960016
Izmir,Seferihisar,38.17087635037506,26.875362993764405
Izmir,Selçuk,37.96023968098233,27.357522865184666
Izmir,Tire,38.064870398198636,27.69794212876306
Izmir,Torbalı,38.18078158026846,27.35728581417505
Izmir,Urla,38.305129994547244,26.628831322169063
K. Maras,Afşin,38.39502181678711,36.86916151565376
K. Maras,Andırın,37.601448239993914,36.410449783125216
K. Maras,Çağlayancerit,37.73564987333556,37.27938712946656
K. Maras,Ekinözü,38.01214733018902,37.10210282089438
K. Maras,Elbistan,38.290124742715975,37.36584503436358
K. Maras,Göksun,38.09481454692206,36.61979168350132
K. Maras,Merkez,37.663446446223325,36.847968986621595
K. Maras,Nurhak,37.928518271182476,37.39155216744869
K. Maras,Pazarcık,37.457507003529535,37.30149729062399
K. Maras,Türkoğlu,37.37613537699893,36.78514751468361
Karabük,Eflani,41.417562152581944,32.901875855141505
Karabük,Eskipazar,40.96750057723487,32.520815995349075
Karabük,Merkez,41.11644535700007,32.54151572491861
Karabük,Ovacık,41.083980391464806,32.91549842350588
Karabük,Safranbolu,41.291671614529974,32.708259566328955
Karabük,Yenice,41.12443053602763,32.23257393496578
Karaman,Ayrancı,37.29748360435355,33.714947105302535
Karaman,Başyayla,36.710817393365346,32.71356906949194
Karaman,Ermenek,36.6047431893838,32.8891579394211
Karaman,Kazımkarabekir,37.07092534017522,32.792583879808724
Karaman,Merkez,37.13511034870772,33.17993087230495
Karaman,Sarıveliler,36.650539131478084,32.57587805318054
Kars,Akyaka,40.84302254538761,43.62180045229728
Kars,Arpaçay,40.96470193254656,43.35864185008969
Kars,Digor,40.40381560687182,43.4557782026965
Kars,Kağızman,40.18341220192082,43.11255528603342
Kars,Merkez,40.622435773810025,43.26038325865019
Kars,Sarıkamış,40.19680465045524,42.5622000060736
Kars,Selim,40.501653222856156,42.77289360363134
Kars,Susuz,40.834153565226785,43.0522554373577
Kastamonu,Abana,41.95182748333961,33.98623153859628
Kastamonu,Ağlı,41.675876020872366,33.55078237488371
Kastamonu,Araç,41.194805355516095,33.285543390515365
Kastamonu,Azdavay,41.71397896056427,33.33726627946292
Kastamonu,Bozkurt,41.87419739065382,33.95704133708591
Kastamonu,Çatalzeytin,41.85386828106279,34.144230824299875
Kastamonu,Cide,41.82858910874938,32.98224052250757
Kastamonu,Daday,41.4702747290469,33.3234094741664
Kastamonu,Devrekani,41.66486687461592,33.90800868299882
Kastamonu,Doğanyurt,41.9471924980133,33.41351062821061
Kastamonu,Hanönü,41.64965200515454,34.440398344150665
Kastamonu,İhsangazi,41.18031064916876,33.64330541856923
Kastamonu,İnebolu,41.91298834206647,33.71829021256155
Kastamonu,Küre,41.799941459565694,33.66256395700428
Kastamonu,Merkez,41.31151494459038,33.859158039636974
Kastamonu,Pınarbası,41.635977567222945,33.00607773052715
Kastamonu,Şenpazar,41.81584733949298,33.202466193132814
Kastamonu,Seydiler,41.61465876724663,33.68441354008949
Kastamonu,Taşköprü,41.466813350042585,34.217867658873026
Kastamonu,Tosya,40.999952237588765,34.057429339221834
Kayseri,Akkışla,39.02101655593809,36.18818206901898
Kayseri,Bünyan,38.836125348556855,35.908011422283806
Kayseri,Develi,38.34155780038354,35.67977561338044
Kayseri,Felahiye,39.07515952405515,35.492419036519415
Kayseri,Hacılar,38.68805138410284,35.408237795817875
Kayseri,İncesu,38.68818288046348,35.21346174195317
Kayseri,Kocasinan,38.903984951106914,35.38692989423443
Kayseri,Melikgazi,38.73986797145639,35.4628611173308
Kayseri,Özvatan,39.17704181576203,35.72907104068133
Kayseri,Pınarbaşı,38.88360341490513,36.49520831901496
Kayseri,Sarıoğlan,39.108292754697054,35.906872816256964
Kayseri,Sarız,38.55438985249052,36.53860965614989
Kayseri,Talas,38.67658400695092,35.64836255811835
Kayseri,Tomarza,38.50005173368307,35.94598679412606
Kayseri,Yahyalı,38.13542303708428,35.464857253146825
Kayseri,Yeşilhisar,38.425474014151625,35.134583423333886
Kilis,Elbeyli,36.70656393961672,37.41855746501786
Kilis,Merkez,36.738730163316994,37.15574732437857
Kilis,Musabeyli,36.90707259418199,37.012327554874275
Kilis,Polateli,36.84004315450963,37.16552577132454
Kinkkale,Bahşılı,39.52007963732624,33.36030063208494
Kinkkale,Balışeyh,39.88863270010308,33.73086506032924
Kinkkale,Çelebi,39.30544537902712,33.46108592745908
Kinkkale,Delice,39.992474158765305,33.99996060680521
Kinkkale,Karakeçili,39.39222741353078,33.3406152393033
Kinkkale,Keskin,39.5860255047836,33.69578909155509
Kinkkale,Merkez,39.67372996803031,33.528296800201964
Kinkkale,Sulakyurt,40.14055730814778,33.7702916314762
Kinkkale,Yahşihan,39.71111747157372,33.407742318472074
Kirklareli,Babaeski,41.4891757023664,27.11704832313898
Kirklareli,Demirköy,41.858903144431174,27.813727934139447
Kirklareli,Kofçaz,42.00959251408447,27.152962384957853
Kirklareli,Lüleburgaz,41.408734253327836,27.44797403061313
Kirklareli,Merkez,41.79679164619043,27.24409889272693
Kirklareli,Pehlivanköy,41.38203876352067,26.9547054686771
Kirklareli,Pınarhisar,41.636847569310774,27.548721332237697
Kirklareli,Vize,41.621980429682715,27.864879549390896
Kirsehir,Akçakent,39.658011295846876,34.07340287001202
Kirsehir,Akpınar,39.469317629716926,33.97461834759443
Kirsehir,Boztepe,39.35482538239514,34.41616640625469
Kirsehir,Çiçekdağı,39.58560528717742,34.38960608600167
Kirsehir,Kaman,39.2740813827992,33.783678531692594
Kirsehir,Merkez,39.14276997215997,34.151790560061265
Kirsehir,Mucur,39.12749158770858,34.47687633199949
Kocaeli,Derince,40.92600433466427,29.872957132492918
Kocaeli,Gebze,40.892828128045956,29.515156327598778
Kocaeli,Gölcük,40.66098435326528,29.787858646313175
Kocaeli,Kandıra,41.03665775752437,30.140092299546495
Kocaeli,Karamürsel,40.63211886278607,29.555430423265953
Kocaeli,Körfez,40.90041555918955,29.730606295701126
Kocaeli,Merkez,40.77605737856626,30.045464850878933
Konya,Ahırlı,37.23831890824377,32.083100411080174
Konya,Akören,37.411556698888134,32.33093449278149
Konya,Akşehir,38.34847070999706,31.480696777778707
Konya,Altınekin,38.2799675304721,32.90091978625551
Konya,Beyşehir,37.688985068127764,31.685684457583136
Konya,Bozkır,37.148767608002,32.34499113718936
Konya,Çeltik,39.01507920448279,31.90400523018877
Konya,Cihanbeyli,38.68253065488768,32.918607177383706
Konya,Çumra,37.48230572250795,32.76686116715732
Konya,Derbent,37.97709786720253,32.06683773688085
Konya,Derebucak,37.397430403771104,31.51839217373538
Konya,Doğanhisar,38.11808182319965,31.669181782290753
Konya,Emirgazi,37.89559389867141,33.887236856925576
Konya,Ereğli,37.6128726817497,34.100274073132965
Konya,Güneysınır,37.262233362587004,32.73956402992996
Konya,Hadım,36.95720628842321,32.46229990016329
Konya,Halkapınar,37.32917479360458,34.26514075535089
Konya,Hüyük,37.913990516495865,31.592019338962547
Konya,Ilgın,38.22752452189029,31.938845120069576
Konya,Kadınhanı,38.35367404500432,32.23500259201729
Konya,Karapınar,37.67785755469574,33.443256217669926
Konya,Karatay,37.881286516808686,32.99467643107432
Konya,Kulu,39.01796694643443,33.10920081993712
Konya,Meram,37.69899989029624,32.25729975466512
Konya,Sarayönü,38.37737470486467,32.45987588098039
Konya,Selçuklu,38.01834468476292,32.56531521025059
Konya,Seydişehir,37.45269788090661,31.912295349691483
Konya,Taşkent,36.84685829698951,32.5470541623155
Konya,Tuzlukçu,38.48928912748504,31.68455028302206
Konya,Yalıhüyük,37.282557404956954,32.0482470532628
Konya,Yunak,38.76669278015189,32.076160994819176
Kütahya,Altıntaş,39.01348945332598,29.999869297558956
Kütahya,Aslanapa,39.180232673157924,29.785952141559157
Kütahya,Çavdarhisar,39.16429472320813,29.592592327700935
Kütahya,Domaniç,39.81556528903673,29.544204456914937
Kütahya,Dumlupınar,38.83111820887628,29.991126615495254
Kütahya,Emet,39.32469872113378,29.330828104163977
Kütahya,Gediz,38.950282207396214,29.3950878892225
Kütahya,Hisarcık,39.200596723493966,29.180616207334175
Kütahya,Merkez,39.41431914168413,30.058179936765583
Kütahya,Pazarlar,38.930833018732564,29.070723006718197
Kütahya,Şaphane,38.94075098054272,29.15393100459662
Kütahya,Simav,39.20476557325831,28.930882658768187
Kütahya,Tavşanlı,39.563194529869726,29.447977252977708
Malatya,Akçadağ,38.35524229056682,37.93119431747869
Malatya,Arapkir,38.96181195935843,38.48807456296204
Malatya,Arguvan,38.84986408530041,38.2857051146808
Malatya,Battalgazi,38.420846230359935,38.46679162949347
Malatya,Darende,38.57286880461476,37.5382087613363
Malatya,Doğanşehir,38.004506787240615,37.893164596364
Malatya,Doğanyol,38.26085968126248,39.032141934884486
Malatya,Hekimhan,38.78035248926875,37.95128721123495
Malatya,Kale,38.34974907243714,38.767691232712565
Malatya,Kuluncak,38.86313755806931,37.68729950346901
Malatya,Merkez,38.3184971952432,38.44440313253644
Malatya,Pötürge,38.1843652278076,38.83577327257186
Malatya,Yazıhan,38.561741391766574,38.193982780925616
Malatya,Yeşilyurt,38.21792874055504,38.175075442753474
Manisa,Ahmetli,38.524368686810256,27.911618670120983
Manisa,Akhisar,38.96036564707824,27.88654442339508
Manisa,Alaşehir,38.32673241395126,28.538968128757695
Manisa,Demirci,38.93423047348449,28.660218026866648
Manisa,Gölmarmara,38.69794540632812,27.98171618266756
Manisa,Gördes,38.93364467673309,28.285064979391432
Manisa,Kırkağaç,39.180883827606124,27.79327336795698
Manisa,Köprübaşı,38.73699562193105,28.352091940616507
Manisa,Kula,38.54330420006076,28.66972729961144
Manisa,Merkez,38.71060284103788,27.40009429364583
Manisa,Salihli,38.54121156209489,28.206730719712525
Manisa,Sarıgöl,38.22687803124673,28.764900254208925
Manisa,Saruhanlı,38.78219029813072,27.635533750654687
Manisa,Selendi,38.762969428396154,28.85793820035384
Manisa,Soma,39.23535062803184,27.590108834159917
Manisa,Turgutlu,38.49454075013268,27.772654140700567
Mardin,Dargeçit,37.59892431523612,41.787857806758794
Mardin,Derik,37.34625906041294,40.17238488492183
Mardin,Kızıltepe,37.14421679204911,40.498084187463974
Mardin,Mazıdağı,37.498282302026446,40.42914052522698
Mardin,Merkez,37.28546789729628,40.91295750834781
Mardin,Midyat,37.43933841392414,41.46039500586316
Mardin,Nusaybin,37.2142241261676,41.497901602015574
Mardin,Ömerli,37.404682448870716,41.085700460278765
Mardin,Savur,37.62015056096718,40.84575577755323
Mardin,Yeşilli,37.40003393683931,40.90782057130607
Mersin,Anamur,36.25212330657917,32.7938936555715
Mersin,Aydıncık,36.21515182520446,33.30417106119087
Mersin,Bozyazı,36.21449129407862,33.05500382055722
Mersin,Çamlıyayla,37.16286333664461,34.56423315043107
Mersin,Erdemli,36.82097454787196,34.103664429792346
Mersin,Gülnar,36.35867141263686,33.35835893875683
Mersin,Merkez,36.959120808114974,34.426262992314086
Mersin,Mut,36.71847838339097,33.39806491811672
Mersin,Silifke,36.5823700740844,33.81624708981756
Mersin,Tarsus,37.05973893131646,34.81905843349686
Mugla,Bodrum,37.058254943713486,27.488792876906977
Mugla,Dalaman,36.84324447726233,28.944802880130904
Mugla,Datça,36.74167091298765,27.679896518349743
Mugla,Fethiye,36.711272275022594,29.32294560257271
Mugla,Kavaklıdere,37.473031005591864,28.35724963915983
Mugla,Köyceğiz,36.99849654723355,28.726183825323837
Mugla,Marmaris,36.81415331005424,28.187309554082166
Mugla,Merkez,37.22794935067296,28.437919159017532
Mugla,Milas,37.28438891645066,27.731959788039855
Mugla,Ortaca,36.78387375955048,28.70036755283864
Mugla,Ula,37.07318447056209,28.450613734854347
Mugla,Yatağan,37.35391340329978,28.126101751686445
Mus,Bulanık,39.07172371311799,42.19975746875146
Mus,Hasköy,38.670405076211416,41.85750068830133
Mus,Korkut,38.81947823534126,41.948815172293536
Mus,Malazgirt,39.210883868372136,42.505286479747774
Mus,Merkez,38.848864699962455,41.54248649743613
Mus,Varto,39.19038117011303,41.48454601706278
Nevsehir,Acıgöl,38.541768049548125,34.49634744824882
Nevsehir,Avanos,38.93468155878,34.87396028557973
Nevsehir,Derinkuyu,38.43244246616864,34.75116566588555
Nevsehir,Gülşehir,38.762159060978796,34.46834194744593
Nevsehir,Hacıbektaş,39.01078281205235,34.652287120787754
Nevsehir,Kozaklı,39.283024368076866,34.77845703304824
Nevsehir,Merkez,38.61920133473421,34.72063294290639
Nevsehir,Ürgüp,38.633439157785176,34.94941317984889
Nigde,Altunhisar,38.058824828431945,34.35938340716272
Nigde,Bor,37.8558641745533,34.566635493106155
Nigde,Çamardı,37.97380558292353,35.107384608476146
Nigde,Çiftlik,38.28881585097615,34.48722027727221
Nigde,Merkez,38.16510290174786,34.81151311059958
Nigde,Ulukışla,37.56177279359066,34.6464955695093
Ordu,Akkuş,40.81664535166597,36.98346289530018
Ordu,Aybastı,40.65476070261048,37.44529381980585
Ordu,Çamaş,40.883262975684154,37.55283054843706
Ordu,Çaybaşı,40.97452990588806,37.04444376790641
Ordu,Fatsa,40.96791883549378,37.532272581498496
Ordu,Gölköy,40.67646914367819,37.6594423863165
Ordu,Gülyalı,40.93277742058096,38.05069604369467
Ordu,Gürgentepe,40.81578965925254,37.604505222541505
Ordu,İkizce,41.0490350817516,37.066818540184705
Ordu,Kabadüz,40.72532424313874,37.98332470341959
Ordu,Kabataş,40.78862001970443,37.48447494597251
Ordu,Korgan,40.7794622768025,37.36957541176251
Ordu,Kumru,40.83618003785275,37.27488190564304
Ordu,Merkez,40.9191066875618,37.8868144809844
Ordu,Mesudiye,40.51999568707511,37.86182981612889
Ordu,Perşembe,41.03273746981066,37.724843984109505
Ordu,Ulubey,40.82093963342631,37.777923817452894
Ordu,Ünye,41.02634864227907,37.27054967737633
Osmaniye,Bahçe,37.239839503104065,36.60046325639051
Osmaniye,Düziçi,37.28654132024345,36.43251423726141
Osmaniye,Hasanbeyli,37.14032481257178,36.51093136662881
Osmaniye,Kadirli,37.3551504929279,36.12098466181666
Osmaniye,Merkez,37.05551763654233,36.348905195179164
Osmaniye,Sumbas,37.42870364047124,36.01035273738327
Osmaniye,Toprakkale,37.12934916780117,36.160929865616204
Rize,Ardeşen,41.03269916020601,41.12437343473351
Rize,Çamlıhemşin,40.88486827195794,40.97096307968468
Rize,Çayeli,40.95082456597754,40.76421443475466
Rize,Derepazarı,41.006538741709605,40.44962918337612
Rize,Fındıklı,41.1561630903633,41.23699064852412
Rize,Güneysu,40.94743863853946,40.641803406698344
Rize,Hemşin,41.000814126956755,40.86974401737566
Rize,İkizdere,40.70986896964304,40.6432959422176
Rize,İyidere,40.992305244610776,40.3948861809386
Rize,Kalkandere,40.91725459142249,40.48595569515576
Rize,Merkez,40.94759873398601,40.59072291408524
Rize,Pazar,41.138655638913264,40.86774455782292
Sakarya,Akyazı,40.642213275364355,30.75022877366203
Sakarya,Ferizli,40.987122977609474,30.543968884116474
Sakarya,Geyve,40.50950100011149,30.320781139157706
Sakarya,Hendek,40.80408160828496,30.77690279853078
Sakarya,Karapürçek,40.631471591484285,30.5765192433276
Sakarya,Karasu,41.03826894855067,30.67113438083818
Sakarya,Kaynarca,41.041056133466,30.402083202534122
Sakarya,Kocaali,40.98274115313361,30.907510553991465
Sakarya,Merkez,40.799442787474284,30.443355337869516
Sakarya,Pamukova,40.5501814620833,30.122145506931325
Sakarya,Sapanca,40.69096467067413,30.343657807553264
Sakarya,Söğütlü,40.899201235359946,30.525820527258652
Sakarya,Taraklı,40.44273966729181,30.5463304426355
Samsun,Alaçam,41.496867540926736,35.57352227439552
Samsun,Asarcik,41.002391334959775,36.33018702699551
Samsun,Ayvacık,40.9527212391134,36.55084738048287
Samsun,Bafra,41.45843073997171,35.84297774096366
Samsun,Çarşamba,41.2070958419634,36.672064951083456
Samsun,Havza,41.065262611485664,35.73688768237795
Samsun,Kavak,41.094444801657055,36.041206848943474
Samsun,Ladik,40.92042159336108,35.97519642033695
Samsun,Merkez,41.24089170573669,36.21798746447706
Samsun,Ondokuz Mayıs,41.4631779767352,36.04916861563674
Samsun,Salıpazarı,40.9953588443449,36.806157247216134
Samsun,Tekkeköy,41.13422643428089,36.46762736269903
Samsun,Terme,41.18337382730494,36.941778072504675
Samsun,Vezirköprü,41.18413486127703,35.305996892155704
Samsun,Yakakent,41.60824045476733,35.523491298421156
Sanliurfa,Akçakale,36.790033300138894,38.80467899865793
Sanliurfa,Birecik,37.04569855558855,38.09083006077833
Sanliurfa,Bozova,37.328797707188535,38.43191234368574
Sanliurfa,Ceylanpınar,36.906633591221414,39.75490125007113
Sanliurfa,Halfeti,37.25950810941028,37.9998594598859
Sanliurfa,Harran,36.795807691750085,39.177680960933685
Sanliurfa,Hilvan,37.52538488874076,38.95811234262418
Sanliurfa,Merkez,37.124045158012194,38.948143456860734
Sanliurfa,Siverek,37.657249449750985,39.40951406817269
Sanliurfa,Suruç,36.970970130015075,38.35611810684249
Sanliurfa,Viranşehir,37.22598038446956,39.76067579023548
Siirt,Aydınlar,37.971041411337815,42.05993917811039
Siirt,Baykan,38.09533418499797,41.81168091576177
Siirt,Eruh,37.813573704472475,42.146646286456914
Siirt,Kurtalan,37.912415074242716,41.66608756775532
Siirt,Merkez,37.95314949294181,41.906425386809246
Siirt,Pervari,37.94292607473897,42.67847416263853
Siirt,Şirvan,38.08320930148758,42.23427877903502
Sinop,Ayancık,41.81897416573053,34.59876652549404
Sinop,Boyabat,41.49219566299466,34.71507809707048
Sinop,Dikmen,41.58561147420242,35.307410891009795
Sinop,Durağan,41.41766675487269,35.1769408114179
Sinop,Erfelek,41.86881086024816,34.864554176861795
Sinop,Gerze,41.72286324584045,35.084139077264844
Sinop,Merkez,41.91724935642361,35.00089746742351
Sinop,Saraydüzü,41.2869775809569,34.80056066694124
Sinop,Türkeli,41.862139690479374,34.32525598115441
Sirnak,Beytüşşebap,37.59228469650045,43.17569501385973
Sirnak,Cizre,37.2959590489286,42.35826345520993
Sirnak,Güçlükonak,37.579315082337004,42.05518755042234
Sirnak,İdil,37.346454559672786,41.964174846968895
Sirnak,Merkez,37.61767973021793,42.550815050258194
Sirnak,Silopi,37.29046472836663,42.59482106422996
Sirnak,Uludere,37.40702167712986,43.04430397624668
Sivas,Akıncılar,40.04477860875657,38.35127803297435
Sivas,Altınyayla,39.27523027806882,36.8053801315461
Sivas,Divriği,39.36550802214359,38.091915675771
Sivas,Doğanşar,40.1961643475479,37.5449438025214
Sivas,Gemerek,39.28277031858797,36.091031319523644
Sivas,Gölova,40.0257673720079,38.61329440564738
Sivas,Gürün,38.80893685015967,37.177812289097695
Sivas,Hafik,39.90546941567713,37.372434687369385
Sivas,İmranlı,39.81527046789713,38.21103747302748
Sivas,Kangal,39.2143187845931,37.41303147566127
Sivas,Koyulhisar,40.2896172866798,37.85805570825536
Sivas,Merkez,39.68938257185719,36.96957371599611
Sivas,Şarkışla,39.41346687030597,36.39522144169571
Sivas,Suşehri,40.16365948730641,38.128824547479375
Sivas,Ulaş,39.45697465047859,37.06599526246618
Sivas,Yıldızeli,39.87268604255335,36.52906277251842
Sivas,Zara,39.821508943715465,37.78094888198774
Tekirdag,Çerkezköy,41.36218859443755,28.063663197507598
Tekirdag,Çorlu,41.21219448090689,27.85810225926478
Tekirdag,Hayrabolu,41.20405917197809,27.136302833723487
Tekirdag,Malkara,40.923212216627086,26.947942251955048
Tekirdag,Marmaraereğlisi,41.058757389829644,27.982553588756865
Tekirdag,Merkez,41.00866971540696,27.414647875611895
Tekirdag,Muratlı,41.188351554094844,27.579974191114005
Tekirdag,Saray,41.46558826530275,27.947242499225162
Tekirdag,Şarköy,40.729538934469396,27.193411210061175
Tokat,Almus,40.27481433656717,37.06789263971137
Tokat,Artova,40.115206290110336,36.28197217038276
Tokat,Başçiftlik,40.50646221196587,37.11532408971276
Tokat,Erbaa,40.69138733328746,36.61251741627739
Tokat,Merkez,40.270807664858125,36.598993839067965
Tokat,Niksar,40.57753055971593,36.98339967670604
Tokat,Pazar,40.223521091603864,36.283887926155124
Tokat,Reşadiye,40.43395277804408,37.37462951043714
Tokat,Sulusaray,40.00629010350588,36.084102534829746
Tokat,Turhal,40.39494195525026,36.16335278576464
Tokat,Yeşilyurt,40.00757327498269,36.306220944164416
Tokat,Zile,40.2109502334832,35.84399950101877
Trabzon,Akçaabat,40.966195136572736,39.49661995964536
Trabzon,Araklı,40.74171110235967,39.95122285423503
Trabzon,Arsin,40.8486752685711,39.90652016003077
Trabzon,Beşikdüzü,41.014112582188076,39.1956108663592
Trabzon,Çarşıbaşı,41.03850031601526,39.367979721588995
Trabzon,Çaykara,40.62351543462516,40.28682732210406
Trabzon,Dernekpazarı,40.807912458293366,40.27548461371839
Trabzon,Düzköy,40.8657974292224,39.39948923980311
Trabzon,Hayrat,40.784123755248004,40.423689832339434
Trabzon,Köprübaşı,40.7158219370651,40.12030560565853
Trabzon,Maçka,40.726290757923685,39.55884940280271
Trabzon,Merkez,40.94597633192017,39.69589262032642
Trabzon,Of,40.904219752496886,40.294580409474385
Trabzon,Şalpazarı,40.88077003784214,39.15462296839721
Trabzon,Sürmene,40.8144249036688,40.082641719968436
Trabzon,Tonya,40.839091549378075,39.256816758407936
Trabzon,Vakfıkebir,40.97671094012157,39.30445133493634
Trabzon,Yomra,40.848136708041324,39.81373058297265
Tunceli,Çemişgezek,39.048009123310464,38.90555832125201
Tunceli,Hozat,39.12936295978324,39.23939469743994
Tunceli,Mazgirt,38.95243127976648,39.74107010571065
Tunceli,Merkez,39.151414275104976,39.63025780890647
Tunceli,Nazımiye,39.21886483826024,39.921955564456
Tunceli,Ovacık,39.34689087275989,39.2921811567408
Tunceli,Pertek,38.9008410900956,39.36346813439545
Tunceli,Pülümür,39.438048107680814,40.08199182734104
Usak,Banaz,38.733687667706455,29.713880704739513
Usak,Eşme,38.4411749460799,29.012974622462334
Usak,Karahallı,38.31152423181298,29.525127838065846
Usak,Merkez,38.649092115676396,29.34376958141318
Usak,Sivaslı,38.48799961769668,29.624295890838166
Usak,Ulubey,38.38043913282015,29.293208005827292
Van,Bahçesaray,38.09510137417775,42.96506096094262
Van,Başkale,37.95982259135484,44.21001881964643
Van,Çaldıran,39.13011626486243,43.978134495690796
Van,Çatak,37.97529280165084,43.26130436034989
Van,Edremit,38.466876390161154,43.22500307906965
Van,Erciş,39.13343613019066,43.33708183582761
Van,Gevaş,38.331177010572,42.99105257105601
Van,Gürpınar,38.11149940676165,43.748478445777586
Van,Merkez,38.676111252705994,43.45588160723279
Van,Muradiye,39.01162291009511,43.71752063451966
Van,Özalp,38.70682275338305,44.0456421984975
Van,Saray,38.45511988739085,44.251931888228974
Yalova,Altınova,40.62420967182785,29.40970192173894
Yalova,Armutlu,40.52696566897169,28.92275768097515
Yalova,Çiftlikköy,40.638077629343314,29.356294223859393
Yalova,Çınarcık,40.604363693473275,29.049153507375323
Yalova,Merkez,40.60529674036217,29.246105917288247
Yalova,Termal,40.604805223494324,29.157469424105688
Yozgat,Akdağmadeni,39.70386099009415,35.839719741872095
Yozgat,Aydıncık,40.139109955858125,35.288987028534024
Yozgat,Boğazlıyan,39.23725292914053,35.22889398859961
Yozgat,Çandır,39.27233794453658,35.500141226144954
Yozgat,Çayıralan,39.39208700502545,35.717235597252774
Yozgat,Çekerek,40.014242944324955,35.509786398312436
Yozgat,Kadışehri,39.98410959325272,35.820640566637564
Yozgat,Merkez,39.82213228385357,34.81940564730009
Yozgat,Saraykent,39.792308774678254,35.585433071655814
Yozgat,Sarıkaya,39.51404415930692,35.411769912765855
Yozgat,Şefaatli,39.53077616504328,34.78625158290032
Yozgat,Sorgun,39.80444376008891,35.2467275508859
Yozgat,Yenifakılı,39.27331500844337,34.99641529910032
Yozgat,Yerköy,39.78409936260028,34.3961335021386
Zinguldak,Alaplı,41.13385037039894,31.425911286625745
Zinguldak,Çaycuma,41.40593839027443,32.089097580424834
Zinguldak,Devrek,41.144889510910446,31.94052424619496
Zinguldak,Ereğli,41.21259758651194,31.605761144531378
Zinguldak,Gökçebey,41.26979550478919,32.191916297816206
Zinguldak,Merkez,41.38700981776457,31.863191541241978
