province_name,district_name,trees_needed,treecover_pct,potential_treecover_pct_model,treecover_gap_pct
Adana,Aladağ,0,54.58,5.2372200666637525,0.0
Adana,Ceyhan,8240123,0.05,10.968685380559878,10.918685380559877
Adana,Feke,0,15.07,1.902584690147867,0.0
Adana,Karaisali,0,8.33,1.2017344742923581,0.0
Adana,Karataş,2857708,0.0,12.63979289789446,12.63979289789446
Adana,Kozan,4785105,0.59,4.883428235644501,4.293428235644501
Adana,Pozantı,0,4.73,0.0,0.0
Adana,Saimbeyli,0,43.16,0.7584095027871527,0.0
Adana,Seyhan,3774417,0.0,12.14484289949712,12.14484289949712
Adana,Tufanbeyli,1183466,0.0,2.044236060684275,2.044236060684275
Adana,Yumurtalık,2953775,0.23,12.74039918329962,12.51039918329962
Adana,Yüreğir,8730851,0.0,11.509174148399289,11.509174148399289
Adana,İmamoğlu,769312,0.0,5.127459807518592,5.127459807518592
Adiyaman,Besni,1825885,0.0,4.103877206020874,4.103877206020874
Adiyaman,Gerger,390087,0.0,0.9324422335327378,0.9324422335327378
Adiyaman,Gölbaşı,933731,0.0,2.752862808092674,2.752862808092674
Adiyaman,Kahta,604238,0.0,0.9175193332778434,0.9175193332778434
Adiyaman,Merkez,2797118,0.0,3.5121517067709993,3.5121517067709993
Adiyaman,Samsat,462041,0.0,3.0531345833678456,3.0531345833678456
Adiyaman,Sincik,303319,0.23,1.1421331746051657,0.9121331746051657
Adiyaman,Tut,231979,0.07,1.002783588667493,0.9327835886674929
Adiyaman,Çelikhan,0,0.0,0.0,0.0
Afyon,Bayat,2273050,0.0,6.791637198486288,6.791637198486288
Afyon,Başmakçı,1631868,0.56,6.460978519260074,5.900978519260073
Afyon,Bolvadin,2898500,0.0,5.015818242628185,5.015818242628185
Afyon,Dazkırı,616756,0.0,3.4546522245539344,3.4546522245539344
Afyon,Dinar,1948247,0.0,2.8541459560219145,2.8541459560219145
Afyon,Emirdağ,6029881,0.0,6.3931857685732005,6.3931857685732005
Afyon,Evciler,69613,0.0,0.9562068266593903,0.9562068266593903
Afyon,Hocalar,674395,0.0,2.1044250679536205,2.1044250679536205
Afyon,Kızılören,196871,0.0,1.6442402074728568,1.6442402074728568
Afyon,Merkez,241657,0.0,0.46770930682922324,0.46770930682922324
Afyon,Sandıklı,350771,0.0,0.5839063782614443,0.5839063782614443
Afyon,Sincanlı,877129,0.75,2.7928948747651665,2.0428948747651665
Afyon,Sultandağı,3150621,0.0,7.5993909969416364,7.5993909969416364
Afyon,Çay,3232301,0.0,7.5993909969416364,7.5993909969416364
Afyon,Çobanlar,1283692,0.0,6.625197107246442,6.625197107246442
Afyon,İhsaniye,1167997,0.0,2.7247299351631,2.7247299351631
Afyon,İscehisar,1854836,0.0,7.180681470110821,7.180681470110821
Afyon,Şuhut,1033431,0.0,1.7226947513573345,1.7226947513573345
Agri,Diyadin,0,0.0,0.0,0.0
Agri,Doğubeyazıt,0,0.0,0.0,0.0
Agri,Eleşkirt,0,0.0,0.0,0.0
Agri,Hamur,0,0.0,0.0,0.0
Agri,Merkez,0,0.0,0.0,0.0
Agri,Patnos,0,0.0,0.0,0.0
Agri,Taşlıçay,0,0.0,0.0,0.0
Agri,Tutak,0,1.37,0.0,0.0
Aksaray,Ağaçören,1042098,0.0,3.0676183830449295,3.0676183830449295
Aksaray,Eskil,0,0.0,0.0,0.0
Aksaray,Gülağaç,353289,0.0,4.340364940995547,4.340364940995547
Aksaray,Güzelyurt,317353,0.0,4.224167869563323,4.224167869563323
Aksaray,Merkez,7051614,0.0,3.373712625723336,3.373712625723336
Aksaray,Ortaköy,136617,0.0,0.3840603844218704,0.3840603844218704
Aksaray,Sarıyahşi,0,0.0,0.0,0.0
Amasya,Göynücek,0,12.33,1.7263214464517513,0.0
Amasya,Gümüşhacıköy,5268194,0.0,13.878391864007982,13.878391864007982
Amasya,Hamamözü,0,81.68,45.81208094868144,0.0
Amasya,Merkez,13821844,0.0,15.522799932599105,15.522799932599105
Amasya,Merzifon,5899235,0.0,11.648754438359537,11.648754438359537
Amasya,Suluova,8580131,0.0,31.48509709857807,31.48509709857807
Amasya,Taşova,5838687,0.0,11.029418594596757,11.029418594596757
Ankara,Akyurt,417961,0.0,3.518154755604117,3.518154755604117
Ankara,Altındağ,369601,0.0,5.271919513962972,5.271919513962972
Ankara,Ayaş,0,0.0,0.0,0.0
Ankara,Bala,0,0.0,0.0,0.0
Ankara,Beypazarı,7325813,0.0,7.793160560264894,7.793160560264894
Ankara,Elmadağ,480395,0.91,2.144014711163444,1.2340147111634439
Ankara,Etimesgut,0,0.0,0.0,0.0
Ankara,Evren,15575,0.0,0.08281514675880147,0.08281514675880147
Ankara,Gölbaşı,392056,0.0,1.0038319743023654,1.0038319743023654
Ankara,Güdül,1627069,0.0,8.156658964712088,8.156658964712088
Ankara,Haymana,0,0.0,0.0,0.0
Ankara,Kalecik,0,0.0,0.0,0.0
Ankara,Kazan,321521,0.0,1.5475840913725176,1.5475840913725176
Ankara,Keçiören,750774,0.0,8.226852112198761,8.226852112198761
Ankara,Kızılcahamam,0,23.4,3.7199316646723344,0.0
Ankara,Mamak,232812,0.0,1.3713493664489527,1.3713493664489527
Ankara,Nallıhan,2016953,6.68,8.457415555863166,1.7774155558631666
Ankara,Polatlı,6663526,0.0,3.944387299348346,3.944387299348346
Ankara,Sincan,225699,0.0,1.2613075141584218,1.2613075141584218
Ankara,Yenimahalle,377358,0.0,1.3928762459268997,1.3928762459268997
Ankara,Çamlıdere,3763859,2.07,20.640164631165003,18.570164631165003
Ankara,Çankaya,795676,0.0,8.226852112198761,8.226852112198761
Ankara,Çubuk,1357041,0.0,1.7857490912238967,1.7857490912238967
Ankara,Şultan Koçhisar,0,0.0,0.0,0.0
Antalya,Akseki,6822072,0.0,10.126646588874324,10.126646588874324
Antalya,Alanya,2434741,12.96,16.07366871894649,3.1136687189464887
Antalya,Elmalı,9112138,0.0,9.808475990851624,9.808475990851624
Antalya,Finike,3849799,0.0,11.258266772969485,11.258266772969485
Antalya,Gazipaşa,0,47.36,11.10279645282335,0.0
Antalya,Gündoğmuş,0,42.22,15.859317997707546,0.0
Antalya,Kale,0,38.4,12.308337559648415,0.0
Antalya,Kaş,0,11.96,11.111876329494434,0.0
Antalya,Kemer,0,38.91,13.201784493136952,0.0
Antalya,Korkuteli,6054649,0.0,4.977791032645053,4.977791032645053
Antalya,Kumluca,0,24.42,8.166576457030715,0.0
Antalya,Manavgat,0,36.43,15.090272701675792,0.0
Antalya,Merkez,11094884,0.62,12.311082968501223,11.691082968501224
Antalya,Serik,0,16.9,9.191505990077188,0.0
Antalya,İbradi,5743410,0.0,9.566165825134963,9.566165825134963
Ardahan,Damal,5592927,0.0,33.74319945881484,33.74319945881484
Ardahan,Göle,10331996,0.0,15.882774397378276,15.882774397378276
Ardahan,Hanak,7632397,0.0,27.759308658298867,27.759308658298867
Ardahan,Merkez,7124533,0.0,12.27390612852065,12.27390612852065
Ardahan,Posof,6224017,0.0,19.21951704040292,19.21951704040292
Ardahan,Çıldır,4601321,3.69,15.255282677214147,11.565282677214148
Artvin,Ardanuç,7100485,2.46,17.320494189815523,14.860494189815523
Artvin,Arhavi,0,86.83,49.87941761824208,0.0
Artvin,Borçka,0,91.96,20.551582295828233,0.0
Artvin,Hopa,0,59.95,50.64525455859787,0.0
Artvin,Merkez,0,26.75,20.507262522482392,0.0
Artvin,Murgul,0,91.3,50.56126299895082,0.0
Artvin,Yusufeli,0,64.99,35.75284699785623,0.0
Artvin,Şavşat,0,35.19,16.848350489034875,0.0
Aydin,Bozdoğan,7050142,0.0,16.955753221818657,16.955753221818657
Aydin,Buharkent,100038,10.6,12.354936573508512,1.7549365735085125
Aydin,Didim,1500726,0.14,9.974962054302729,9.834962054302729
Aydin,Germencik,2248714,0.07,11.078848345638148,11.008848345638148
Aydin,Karacasu,6623416,0.0,18.20394414941816,18.20394414941816
Aydin,Karpuzlu,1398100,3.38,14.181872632786842,10.801872632786843
Aydin,Koçarlı,0,60.31,16.106122527734176,0.0
Aydin,Kuyucak,4570105,0.0,18.333321908952072,18.333321908952072
Aydin,Kuşadası,1114786,0.17,10.507619797179284,10.337619797179284
Aydin,Köşk,1253838,0.0,12.669908079704852,12.669908079704852
Aydin,Merkez,2978423,2.32,11.114819335427258,8.794819335427258
Aydin,Nazilli,4608949,0.0,16.122382848105822,16.122382848105822
Aydin,Sultanhisar,1784579,1.07,15.590222257308033,14.520222257308033
Aydin,Söke,2365403,3.86,8.235225962116276,4.375225962116277
Aydin,Yenipazar,838122,7.21,16.027553014687552,8.817553014687551
Aydin,Çine,4352825,0.07,9.261299772008257,9.191299772008257
Aydin,İncirliova,0,34.67,13.909478861647562,0.0
Balikesir,Ayvalık,2156844,0.0,11.181808504860633,11.181808504860633
Balikesir,Balya,3412691,4.09,10.192599195631391,6.102599195631392
Balikesir,Bandırma,4943065,0.0,14.994592457503536,14.994592457503536
Balikesir,Bigadiç,1345721,13.3,15.958547376421079,2.658547376421078
Balikesir,Burhaniye,0,14.3,9.692212298166522,0.0
Balikesir,Dursunbey,11359330,4.58,16.140624072701648,11.560624072701648
Balikesir,Edremit,0,91.3,14.628455914882167,0.0
Balikesir,Erdek,0,94.09,22.053763100447252,0.0
Balikesir,Gömeç,0,25.31,10.801000176010225,0.0
Balikesir,Gönen,7532624,0.3,13.957352361745107,13.657352361745106
Balikesir,Havran,0,71.62,14.075328440826068,0.0
Balikesir,Kepsut,0,82.72,22.407945051284923,0.0
Balikesir,Manyas,0,32.17,18.01471295490733,0.0
Balikesir,Marmara,0,24.15,20.015101774011715,0.0
Balikesir,Merkez,9570779,0.0,13.503980064239492,13.503980064239492
Balikesir,Savaştepe,1482415,0.0,8.1349786319081,8.1349786319081
Balikesir,Susurluk,0,40.06,24.390171322822688,0.0
Balikesir,Sındırgı,10315317,1.11,15.630365762911948,14.520365762911949
Balikesir,İvrindi,2888215,0.91,8.962639252321022,8.052639252321022
Bartın,Amasra,3784521,0.0,35.34965994686971,35.34965994686971
Bartın,Kurucaşile,1000087,25.31,34.87218543039318,9.562185430393182
Bartın,Merkez,9861239,2.16,17.11382365406958,14.95382365406958
Bartın,Ulus,7418165,0.86,18.463984832238275,17.603984832238275
Batman,Beşiri,1278565,0.0,3.2360724734476682,3.2360724734476682
Batman,Gercüş,1057106,0.0,2.942933974180775,2.942933974180775
Batman,Hasankeyf,813471,0.0,3.748572147329637,3.748572147329637
Batman,Kozluk,507224,0.0,0.9108477989011386,0.9108477989011386
Batman,Merkez,838562,0.0,3.6262488195312037,3.6262488195312037
Batman,Sason,192740,0.0,0.46634022606917325,0.46634022606917325
Bayburt,Aydıntepe,599550,0.0,2.8600592602248938,2.8600592602248938
Bayburt,Demirözü,857181,0.0,3.515074571701357,3.515074571701357
Bayburt,Merkez,2725713,0.0,2.1940627949126794,2.1940627949126794
Bilecik,Bozüyük,0,3.89,2.0516695883439606,0.0
Bilecik,Gölpazarı,2064718,0.0,5.973966909739183,5.973966909739183
Bilecik,Merkez,2447072,0.0,5.650461989559349,5.650461989559349
Bilecik,Osmaneli,2326089,0.15,9.871181865535242,9.721181865535241
Bilecik,Pazaryeri,537688,0.0,3.235804201176516,3.235804201176516
Bilecik,Söğüt,1579936,0.0,5.347949534160754,5.347949534160754
Bilecik,Yenipazar,480789,0.41,3.235804201176516,2.8258042011765157
Bilecik,İnhisar,1112422,0.0,5.592382147690818,5.592382147690818
Bingöl,Adaklı,884982,0.0,1.9833693702318778,1.9833693702318778
Bingöl,Genç,1543448,0.0,1.8240285717551923,1.8240285717551923
Bingöl,Karlıova,572090,0.0,0.7836677766121787,0.7836677766121787
Bingöl,Kiğı,297431,0.0,2.3574699690798213,2.3574699690798213
Bingöl,Merkez,1654770,0.0,1.791821960260074,1.791821960260074
Bingöl,Solhan,188910,0.05,0.38588217695363836,0.33588217695363837
Bingöl,Yayladere,0,4.64,0.0,0.0
Bingöl,Yedisu,364222,0.0,1.2948995634203346,1.2948995634203346
Bitlis,Adilcevaz,0,0.0,0.0,0.0
Bitlis,Ahlat,0,0.0,0.0,0.0
Bitlis,Güroymak,0,0.0,0.0,0.0
Bitlis,Hizan,0,0.0,0.0,0.0
Bitlis,Merkez,0,0.0,0.0,0.0
Bitlis,Mutki,0,13.22,0.0,0.0
Bitlis,Tatvan,0,0.0,0.0,0.0
Bolu,Dörtdivan,2797173,37.84,52.661728822284196,14.821728822284193
Bolu,Gerede,0,59.1,33.4075504390628,0.0
Bolu,Göynük,0,31.19,8.375947847202001,0.0
Bolu,Kıbrıscık,0,57.57,22.877132893626406,0.0
Bolu,Mengen,0,89.31,32.32532023470527,0.0
Bolu,Merkez,22366726,0.0,31.11184244219624,31.11184244219624
Bolu,Mudurnu,9311013,0.0,14.387220184590987,14.387220184590987
Bolu,Seben,3771509,0.0,11.958820232698878,11.958820232698878
Bolu,Yeniçağa,1409395,24.37,46.4242990097725,22.054299009772496
Burdur,Altınyayla,0,11.01,6.786107463599963,0.0
Burdur,Ağlasun,630451,1.65,5.228517639005652,3.578517639005652
Burdur,Bucak,0,13.7,6.76173490396002,0.0
Burdur,Gölhisar,692403,0.0,4.561350633944844,4.561350633944844
Burdur,Karamanlı,493017,0.0,2.597287300717839,2.597287300717839
Burdur,Kemer,916977,0.0,3.2198364270079685,3.2198364270079685
Burdur,Merkez,695187,0.0,1.085125747474888,1.085125747474888
Burdur,Tefenni,910316,0.0,2.8307921553834356,2.8307921553834356
Burdur,Yeşilova,719634,0.0,1.313360385902839,1.313360385902839
Burdur,Çavdır,1255345,0.0,4.966057828023386,4.966057828023386
Burdur,Çeltikçi,136243,3.41,4.99729345830459,1.5872934583045897
Bursa,Büyükorhan,0,23.27,20.219119151847572,0.0
Bursa,Gemlik,2461713,0.0,13.857764904206917,13.857764904206917
Bursa,Gürsu,650923,0.0,11.267543987095667,11.267543987095667
Bursa,Harmancık,0,61.33,14.419580844145504,0.0
Bursa,Karacabey,9954349,0.07,16.08356214968249,16.01356214968249
Bursa,Keles,0,35.15,15.045598219723932,0.0
Bursa,Kestel,815952,11.1,14.966674649914063,3.8666746499140636
Bursa,Mudanya,3110620,0.22,18.90378334542048,18.68378334542048
Bursa,Mustafa Kemalpaşa,0,31.78,18.486269991227594,0.0
Bursa,Nilüfer,6759353,0.0,19.439157151194614,19.439157151194614
Bursa,Orhaneli,0,33.83,21.164518344341765,0.0
Bursa,Orhangazi,5018203,0.0,20.622023632460103,20.622023632460103
Bursa,Osmangazi,0,24.81,14.722368596973897,0.0
Bursa,Yenişehir,2880744,0.0,6.987816689407944,6.987816689407944
Bursa,Yıldırım,109540,0.0,3.09634925584874,3.09634925584874
Bursa,İnegöl,1280660,0.53,2.977006467462477,2.4470064674624767
Bursa,İznik,4521835,0.7,12.991550433431938,12.291550433431938
Denizli,Acıpayam,0,19.35,11.310658639238552,0.0
Denizli,Akköy,919864,0.0,10.5300815315761,10.5300815315761
Denizli,Babadağ,0,29.73,14.062228500369772,0.0
Denizli,Baklan,217603,0.0,1.1880474412523039,1.1880474412523039
Denizli,Bekilli,188732,0.0,1.6741507964071876,1.6741507964071876
Denizli,Beyağaç,783389,0.0,13.450403273147597,13.450403273147597
Denizli,Bozkurt,0,8.2,3.8001107310178797,0.0
Denizli,Buldan,3704421,0.0,17.537207911533077,17.537207911533077
Denizli,Güney,2675296,1.51,11.8144119042186,10.3044119042186
Denizli,Honaz,0,48.68,12.074129272661901,0.0
Denizli,Kale,2872077,9.6,17.540550255014942,7.9405502550149425
Denizli,Merkez,3946435,1.14,12.095201696137085,10.955201696137085
Denizli,Sarayköy,2636920,0.0,14.620155652794239,14.620155652794239
Denizli,Serinhisar,1466456,0.0,14.613596482567115,14.613596482567115
Denizli,Tavas,9784961,0.0,13.325771623829691,13.325771623829691
Denizli,Çal,1249393,0.0,3.026831855057879,3.026831855057879
Denizli,Çameli,4406094,0.0,17.196495826552738,17.196495826552738
Denizli,Çardak,759805,0.0,4.621226957415113,4.621226957415113
Denizli,Çivril,3293202,0.0,4.469818615661723,4.469818615661723
Diyarbakir,Bismil,3792747,0.0,4.5601010680158085,4.5601010680158085
Diyarbakir,Dicle,555446,0.0,1.36911931743809,1.36911931743809
Diyarbakir,Ergani,0,0.0,0.0,0.0
Diyarbakir,Eğil,145772,0.0,0.6065995863861485,0.6065995863861485
Diyarbakir,Hani,283669,0.0,1.4161387285703397,1.4161387285703397
Diyarbakir,Hazro,297990,0.0,1.4161387285703397,1.4161387285703397
Diyarbakir,Kocaköy,367040,0.0,4.497739985854232,4.497739985854232
Diyarbakir,Kulp,0,0.0,0.0,0.0
Diyarbakir,Lice,180439,0.0,0.35779639572821353,0.35779639572821353
Diyarbakir,Merkez,0,53.16,2.8215785105457956,0.0
Diyarbakir,Silvan,457373,0.0,0.7351804411071986,0.7351804411071986
Diyarbakir,Çermik,390305,0.0,0.828374179408489,0.828374179408489
Diyarbakir,Çüngüş,0,0.15,0.0,0.0
Diyarbakir,Çınar,2786196,0.0,3.3946437358982933,3.3946437358982933
Düzce,Akçakoca,0,95.9,55.685241068188134,0.0
Düzce,Cumayeri,0,94.28,44.2162752861446,0.0
Düzce,Gölyaka,0,91.56,57.94044877796075,0.0
Düzce,Gümüşova,4899452,3.96,60.634511783645095,56.674511783645094
Düzce,Kaynaşlı,0,83.57,52.085564718871524,0.0
Düzce,Merkez,0,79.75,59.0566953107266,0.0
Düzce,Yığılca,4841801,33.75,50.11304828483955,16.36304828483955
Düzce,Çilimli,280543,49.46,54.97324455224742,5.513244552247421
Edirne,Enez,6221910,0.07,27.796527011813858,27.726527011813857
Edirne,Havsa,4341215,0.0,14.158894035438578,14.158894035438578
Edirne,Keşan,5889284,0.0,9.630781173861909,9.630781173861909
Edirne,Lalapaşa,5961092,0.0,23.453381487028203,23.453381487028203
Edirne,Meriç,2515620,0.07,12.622145063007673,12.552145063007673
Edirne,Merkez,4487458,0.21,11.022804372353985,10.812804372353984
Edirne,Süleoğlu,3424376,0.0,25.732446061005486,25.732446061005486
Edirne,Uzunköprü,3424647,0.0,5.955292997222001,5.955292997222001
Edirne,İpsala,3578143,0.04,10.465329944906001,10.425329944906002
Elazığ,Alacakaya,630237,0.0,7.431801757573625,7.431801757573625
Elazığ,Aricak,362301,0.0,1.7380386165232982,1.7380386165232982
Elazığ,Ağın,0,0.0,0.0,0.0
Elazığ,Baskil,760088,0.0,1.1745445361805318,1.1745445361805318
Elazığ,Karakoçan,0,0.0,0.0,0.0
Elazığ,Keban,0,0.0,0.0,0.0
Elazığ,Kovancılar,599391,0.0,1.36911931743809,1.36911931743809
Elazığ,Maden,0,0.0,0.0,0.0
Elazığ,Merkez,0,0.0,0.0,0.0
Elazığ,Palu,0,1.86,1.36911931743809,0.0
Elazığ,Sivrice,0,0.0,0.0,0.0
Erzincan,Kemah,0,0.0,0.0,0.0
Erzincan,Kemaliye,0,1.04,0.0,0.0
Erzincan,Merkez,2172836,0.0,2.514403835624332,2.514403835624332
Erzincan,Otlukbeli,789946,0.0,3.515074571701357,3.515074571701357
Erzincan,Refahiye,3181184,0.0,4.032695372376846,4.032695372376846
Erzincan,Tercan,2049586,0.0,2.514403835624332,2.514403835624332
Erzincan,Çayırlı,784087,0.0,1.4903949846652258,1.4903949846652258
Erzincan,Üzümlü,1071718,0.0,3.6047993397858056,3.6047993397858056
Erzincan,İliç,0,0.0,0.0,0.0
Erzurum,Aşkale,677090,0.0,0.9590235687050753,0.9590235687050753
Erzurum,Horasan,0,0.0,0.0,0.0
Erzurum,Hınıs,0,0.0,0.0,0.0
Erzurum,Ilıca,1971889,0.0,2.4246790675398846,2.4246790675398846
Erzurum,Karayazı,0,0.0,0.0,0.0
Erzurum,Karaçoban,0,0.0,0.0,0.0
Erzurum,Köprüköy,0,0.0,0.0,0.0
Erzurum,Merkez,616803,0.0,0.8692988006206259,0.8692988006206259
Erzurum,Narman,0,0.0,0.0,0.0
Erzurum,Oltu,12997401,0.0,19.870097669432347,19.870097669432347
Erzurum,Olur,7594627,0.0,21.212420599370766,21.212420599370766
Erzurum,Pasinler,0,0.0,0.0,0.0
Erzurum,Pazaryolu,797039,0.22,2.8600592602248938,2.6400592602248936
Erzurum,Tekman,2535879,0.0,2.283787562997127,2.283787562997127
